Grid	Row Number	Column Letter	Quantitiy	Price	Retail Price	Brand	Description	Material	Tags
15	7	C	3	19.2	32	Chamilia	"Soulmate"	Sterling Silver	Words
15	7	D	1	21.6	36	Zamba	"Peace"	Sterling Silver	Words
15	7	E	1	21.6	36	Zamba	"Compassion"	Sterling Silver	Words
15	7	F	1	21.6	36	Carlo Biagi	"Peace"	Sterling Silver	Words
15	7	G	2	21.6	36	Carlo Biagi	"Love"	Sterling Silver	Words
15	7	H	1	21.6	36	Beadles	"Friends"	Sterling Silver	Words
15	7	I	1	21.6	36	Beadles	"Desire"	Sterling Silver	Words
15	7	J	1	21.6	36	Beadles	"Peace"	Sterling Silver	Words
16	1	A	1	18	30	Novo	"Christmas tree"	Sterling Silver	Seasonal, Christmas
16	1	B	1	21.6	36	Amore & Baci	Wrapped Gifts	Sterling Silver	Seasonal, Christmas
16	1	C	1	21.6	36	Carlo Biagi	Snowman	Sterling Silver	Seasonal, Christmas
16	1	D	2	21.6	36	Halia	"Snowman"	Sterling Silver	Seasonal, Christmas
16	1	E	1	22.2	37	Novo	"Santa"	Sterling Silver	Seasonal, Christmas
16	1	F	2	22.2	37	Novo	"Pinecone"	Sterling Silver	Seasonal, Christmas
16	1	G	2	18	30	Novo	"Snowflake"	Sterling Silver	Seasonal, Christmas
16	1	H	2	21.6	36	Halia	"Light Snowflake"	Sterling Silver	Seasonal, Christmas
16	1	I	2	21.6	36	Halia	"Snowflake"	Sterling Silver	Seasonal, Christmas
16	1	J	1	21.6	36	Carlo Biagi	Snowflake	Sterling Silver	Seasonal, Christmas
16	2	A	1	21.6	36	Halia	Sleigh, "Moonlit Sleighride"	Sterling Silver	Seasonal, Christmas
16	2	B	3	21.6	36	Halia	Wrapped Gift, "Gift"	Sterling Silver	Seasonal, Christmas
16	2	C	1	25.8	43	Zable	White Enamel Christmas Decoration	Sterling Silver & Enamel	Seasonal, Christmas, Enamel
16	2	D	1	28.8	48	Zable	Snowflake with Blue CZ	Sterling Silver & Cubic Zirconia	Seasonal, Christmas, Cubic Zirconia
16	2	E	1	36	60	Moress	Snowglobe with Blue Enamel	Sterling Silver & Enamel	Seasonal, Christmas, Enamel
16	2	F	1	36	60	Moress	Snowglobe with Cream Enamel	Sterling Silver & Enamel	Seasonal, Christmas, Enamel
16	2	G	2	34.2	57	Ohm	Snowflake with Blue CZ	Sterling Silver & Cubic Zirconia	Seasonal, Christmas, Cubic Zirconia
16	2	H	1	41.4	69	Chamilia	Christmas Wreath, "Holiday Wreath"	Sterling Silver & Cubic Zirconia	Seasonal, Christmas, Cubic Zirconia
16	2	I	2	35	35	Ohm	"Easter Egg"	Sterling Silver	Seasonal, Easter
16	2	J	1	21.6	36	Carlo Biagi	Easter Egg	Sterling Silver	Seasonal, Easter
16	3	A	4	21.6	36	Carlo Biagi	Halloween Ghost	Sterling Silver	Seasonal, Halloween
16	3	B	1	21.6	36	Chamilia	"Ghost"	Sterling Silver	Seasonal, Halloween
16	3	C	*	*	*	*	Bad Bead -eliminated		
16	3	D	3	25.8	43	Chamilia	"Easter Egg" with Colored Enamel	Sterling Silver & Enamel	Seasonal, Easter, Enamel
16	3	E	1	25.8	43	Chamilia	Basket of Easter Eggs with Colored Enamel, "Easter Morning"	Sterling Silver & Enamel	Seasonal, Easter, Enamel
16	3	F	2	45	45	Ohm	"Faberge Egg" with Pink CZ	Sterling Silver & Cubic Zirconia	Seasonal, Easter, Cubic Zirconia
16	3	G	1	21.6	36	Reflections	Six Pack of Beer	Sterling Silver	Food & Drink
16	3	H	2	21.6	36	Carlo Biagi	Beer Can	Sterling Silver	Food & Drink
16	3	I	1	21.6	36	Zable	Cola Can	Sterling Silver	Food & Drink
16	3	J	4	21.6	36	Carlo Biagi	Cola Can	Sterling Silver	Food & Drink
16	4	A	2	21.6	36	Halia	Canned Coffee, "Cafe Halia"	Sterling Silver	Food & Drink
16	4	B	1	21.6	36	Reflections	Milk Carton, "Milk"	Sterling Silver	Food & Drink
16	4	C	1	21.6	36	Carlo Biagi	Coffee Cup with Coffee Bead on top	Sterling Silver	Food & Drink
16	4	D	1	21.6	36	Reflections	Teapot	Sterling Silver	Food & Drink
16	4	E	1	21.6	36	Carlo Biagi	Teapot	Sterling Silver	Food & Drink
16	4	F	1	21.6	36	Zable	Teapot	Sterling Silver	Food & Drink
16	4	G	1	21.6	36	Reflections	Cooking Pot	Sterling Silver	Food & Drink
16	4	H	2	21.6	30	Ohm	Aladdin Lamp, "Magic Lamp"	Sterling Silver	Food & Drink
16	4	I	1	21.6	36	Halia	Tropical Drink, "Mojito on the Beach"	Sterling Silver	Food & Drink
16	4	J	1	35	35	Ohm	Tropical Drink, "Vacation Cocktail"	Sterling Silver	Food & Drink
16	5	A	2	21.6	36	Carlo Biagi	Tropical Drink	Sterling Silver	Food & Drink
16	5	B	2	21.6	36	Carlo Biagi	Martini	Sterling Silver	Food & Drink
16	5	C	2	21.6	36	Zable	Tropical Drink	Sterling Silver	Food & Drink
16	5	D	1	21.6	36	Chamilia	Tropical Drink	Sterling Silver	Food & Drink
16	5	E	1	25.2	42	Moress	Tropical Drink in Coconut	Sterling Silver	Food & Drink
16	5	F	4	21.6	36	Carlo Biagi	Wine Barrel	Sterling Silver	Food & Drink
16	5	G	1	21.6	36	Carlo Biagi	Wine Barrel	Sterling Silver	Food & Drink
16	5	H	3	21.6	36	Chamilia	"Champagne" Bottle	Sterling Silver	Food & Drink
16	5	I	3	21.6	36	Carlo Biagi	Wine Bottle	Sterling Silver	Food & Drink
16	5	J	3	21.6	36	Carlo Biagi	Champagne bottle in Ice Bucket	Sterling Silver	Food & Drink
16	6	A	3	25.8	43	Chamilia	"Tropical Drink" with Yellow Enamel	Sterling Silver & Enamel	Food & Drink, Enamel
16	6	B	2	21.6	36	Zable	"Starbuck's" coffee cup with Green Enamel	Sterling Silver & Enamel	Food & Drink, Enamel
16	6	C	2	25.8	43	Halia	 Coffee Latte with Multicolored Ename, l"Latte to Stay"	Sterling Silver & Enamel	Food & Drink, Enamel
16	6	D	2	29.4	49	Novo	"Martini" with Green Swarovski	Sterling Silver & Swarovski	Food & Drink, Swarovski
16	6	E	2	21.6	36	Carlo Biagi	Bananas	Sterling Silver	Food & Drink
16	6	F	2	21.6	36	Halia	Apple, "Teacher's Pet"	Sterling Silver	Food & Drink
16	6	G	4	21.6	36	Carlo Biagi	Raspberry	Sterling Silver	Food & Drink
16	6	H	3	21.6	36	Carlo Biagi	Grapes	Sterling Silver	Food & Drink
16	6	I	4	21.6	36	Carlo Biagi	Strawberry	Sterling Silver	Food & Drink
16	6	J	3	21.6	36	Carlo Biagi	Watermelon	Sterling Silver	Food & Drink
16	7	A	1	21.6	36	Chamilia	Cherrys	Sterling Silver	Food & Drink
16	7	B	1	21.6	36	Amore & Baci	Grapes	Sterling Silver	Food & Drink
16	7	C	1	21.6	36	Amore & Baci	Strawberry	Sterling Silver	Food & Drink
16	7	D	1	26.4	44	Novo	"Cornucopia"	Sterling Silver	Food & Drink
16	7	E	1	21.6	36	Novo	"Grapes"	Sterling Silver	Food & Drink
16	7	F	2	21.6	36	Halia	Cupcake, "Have Your Cake and Eat it Too"	Sterling Silver	Food & Drink
16	7	G	1	21.6	36	Halia	"Pineapple"	Sterling Silver	Food & Drink
16	7	H	1	25.8	43	Chamilia	"Cupcake", with Yellow Enamel	Sterling Silver & Enamel	Food & Drink, Enamel
16	7	I	1	25.8	43	Chamilia	Apple, "Teacher's Apple" with red Enamel	Sterling Silver & Enamel	Food & Drink, Enamel
16	7	J	1	28.8	48	Carlo Biagi	Wine Bottle with Clear CZ	Sterling Silver & Cubic Zirconia	Food & Drink, Cubic Zirconia
17	1	A	1	21.6	36	Beadles	"Wish"	Sterling Silver	Words
17	1	B	1	21.6	36	Zamba	"Friend"	Sterling Silver	Words
17	1	C	1	21.6	36	Zable	"Girlfriend", Three Sided	Sterling Silver	Words
17	1	D	1	21.6	36	Zable	"Biker Chick", "Live to Ride", Motorcycle, Three Sided	Sterling Silver	Words, Transportation
17	1	E	1	21.6	36	Zable	"Bead Queen"	Sterling Silver	Words
17	1	F	2	21.6	36	Zable	"Princess"	Sterling Silver	Words
17	1	G	1	21.6	36	Zable	"Class of 2011"	Sterling Silver	Words
17	1	H	1	21.6	36	Zable	"Best Friend"	Sterling Silver	Words
17	1	I	1	21.6	36	Zable	"Live, Love, Laugh"	Sterling Silver	Words
17	1	J	1	21.6	36	Israelilink	"Joy" with Opal	Sterling Silver	Words
17	2	A	1	21.6	36	Carlo Biagi	Nurse's Hat	Sterling Silver	Careers
17	2	B	4	21.6	36	Halia	Nurse's Hat, "Nurse Halia"	Sterling Silver	Careers
17	2	C	1	21.6	36	Zable	Nurse's Hat, Three Sided	Sterling Silver	Careers
17	2	D	3	21.6	36	Halia	Doctor's Bag, "Dr. Halia"	Sterling Silver	Careers
17	2	E	3	21.6	36	Carlo Biagi	Caducues Medical Symbol	Sterling Silver	Careers
17	2	F	1	21.6	36	Zable	Medical Cross with Caducues Medical Symbol	Sterling Silver	Careers
17	2	G	2	21.6	36	Halia	"Medic Alert" Symbol	Sterling Silver	Careers
17	2	H	1	21.6	36	Halia	Caducues Medical Symbol, "Medicine"	Sterling Silver	Careers
17	2	I	2	21.6	36	Reflections	Syringe Dangle	Sterling Silver	Careers
17	2	J	2	21.6	36	Chamilia	"Graduation Hat"	Sterling Silver	Careers
17	3	A	1	25.8	43	Zable	Realty "Sold" Sign with Red Enamel	Sterling Silver	Careers
17	3	B	2	21.6	36	Halia	Tube of Hair Dye, "Color 925"	Sterling Silver	Careers
17	3	C	2	21.6	36	Zable	Conair Hair Dryer	Sterling Silver	Careers
17	3	D	1	21.6	36	Halia	"Hair Dryer"	Sterling Silver	Careers
17	3	E	1	21.6	36	Chamilia	Hair Dryer, "Hair Sylist"	Sterling Silver	Careers
17	3	F	1	21.6	36	Zable	"Army Wife"	Sterling Silver	Careers
17	3	G	2	21.6	36	Carlo Biagi	"Navy"	Sterling Silver	Careers
17	3	H	1	21.6	36	Chamilia	Fireman's Hat	Sterling Silver	Careers
17	3	I	1	21.6	36	Zable	Fire Hydrant	Sterling Silver	Careers
17	3	J	3	21.6	36	Zable	"Fire Dept" Symbol	Sterling Silver	Careers
17	4	A	2	21.6	36	Zable	Justice Scales, Three Sided, Libra Scale	Sterling Silver	Careers
17	4	B	2	21.6	36	Chamilia	Police Badge, "Serve & Protect"	Sterling Silver	Careers
17	4	C	2	35	35	Ohm	"Police Cap"	Sterling Silver	Careers
17	4	D	2	21.6	36	Halia	Oil Derrick, "Oil's Well"	Sterling Silver	Careers
17	4	E	1	13.8	23	Novo	"Awarenes Ribbon"	Sterling Silver	Awareness
17	4	F	2	25.8	43	Chamilia	"Be the Match, Life Circle" Bone Marrow Doner	Sterling Silver	Awareness
17	4	G	1	25.8	43	Chamilia	"Be the Match, Community" Bone Marrow Doner	Sterling Silver	Awareness
17	4	H	4	21.6	36	Halia	Music Notes, "A Song in Your Heart"	Sterling Silver	Entertainment
17	4	I	1	30	30	Ohm	"Music" Notes	Sterling Silver	Entertainment
17	4	J	1	21.6	36	Carlo Biagi	Treble Clef	Sterling Silver	Entertainment
17	5	A	2	21.6	36	Carlo Biagi	Music Note	Sterling Silver	Entertainment
17	5	B	1	21.6	36	Carlo Biagi	Music Notes 	Sterling Silver	Entertainment
17	5	C	2	21.6	36	Zable	Music Notes, "Sheet Music"	Sterling Silver	Entertainment
17	5	D	1	21.6	36	Zable	"I Love Tunes" Music, Three Sided	Sterling Silver	Entertainment
17	5	E	1	21.6	36	Zable	 "Music City", Three Sided	Sterling Silver	Entertainment
17	5	F	1	40	40	Ohm	"Karaoke Machine"	Sterling Silver	Entertainment
17	5	G	3	21.6	36	Halia	Vintage Microphone, "Loud & Clear"	Sterling Silver	Entertainment
17	5	H	1	21.6	36	Halia	Electric Guitar Dangle, "Halia Rock"	Sterling Silver	Entertainment
17	5	I	1	35	35	Ohm	"Trumpet"	Sterling Silver	Entertainment
17	5	J	2	21.6	36	Halia	"Trumpet"	Sterling Silver	Entertainment
17	6	A	1	21.6	36	Novo	"French Horn"	Sterling Silver	Entertainment
17	6	B	1	21.6	36	Novo	Saxophone, "All That Jazz"	Sterling Silver	Entertainment
17	6	C	1	21.6	36	Novo	Trumpet	Sterling Silver	Entertainment
17	6	D	3	21.6	36	Carlo Biagi	Saxophone 	Sterling Silver	Entertainment
17	6	E	1	35	35	Ohm	"Saxophone"	Sterling Silver	Entertainment
17	6	F	4	21.6	36	Carlo Biagi	Bongo Drum	Sterling Silver	Entertainment
17	6	G	2	21.6	36	Carlo Biagi	Snare Drum	Sterling Silver	Entertainment
17	6	H	1	21.6	36	Reflections	"Drum Set"	Sterling Silver	Entertainment
17	6	I	1	21.6	36	Reflections	"Jukebox"	Sterling Silver	Entertainment
17	6	J	1	21.6	36	Chiyopia	Boombox	Sterling Silver	Entertainment
17	7	A	1	21.6	36	Chiyopia	Headphones	Sterling Silver	Entertainment
17	7	B	1	40	40	Ohm	"Movie Camera"	Sterling Silver	Entertainment
17	7	C	1	21.6	36	Zable	Movie Film	Sterling Silver	Entertainment
17	7	D	2	21.6	36	Zable	"Admit One" Movie Ticket	Sterling Silver	Entertainment
17	7	E	1	21.6	36	Halia	Popcorn, "Night at the Movies"	Sterling Silver	Entertainment, Food & Drink
17	7	F	3	21.6	36	Carlo Biagi	Wedding Bell, Christmas Bell	Sterling Silver	Seasonal, Christmas
17	7	G	2	21.6	36	Carlo Biagi	Sitting Santa	Sterling Silver	Seasonal, Christmas
17	7	H	4	21.6	36	Carlo Biagi	Reindeer Head	Sterling Silver	Seasonal, Christmas
17	7	I	3	21.6	36	Carlo Biagi	Santa Sleigh	Sterling Silver	Seasonal, Christmas
17	7	J	2	24	40	Moress	Santa Boots	Sterling Silver	Seasonal, Christmas
18	1	A	2	28.8	48	Carlo Biagi	Cupcake with Clear CZ	Sterling Silver & Cubic Zirconia	Food & Drink, Cubic Zirconia
18	1	B	3	28.8	48	Carlo Biagi	Pineapple with Green CZ	Sterling Silver & Cubic Zirconia	Food & Drink, Cubic Zirconia
18	1	C	1	34.8	58	Carlo Biagi	Grapes with Purple CZ	Sterling Silver & Cubic Zirconia	Food & Drink, Cubic Zirconia
18	1	D	1	34.8	58	Novo	"Picnic Basket"	Sterling Silver	Food & Drink
18	1	E	1	38.4	64	Chamilia	Pineapple with Clear and Yellow CZ	Sterling Silver & Cubic Zirconia	Food & Drink, Cubic Zirconia
18	1	F	3	21.6	36	Carlo Biagi	Swiss Cheese	Sterling Silver	Food & Drink
18	1	G	3	21.6	36	Halia	Fruit Basket, "Farmer's Market"	Sterling Silver	Food & Drink
18	1	H	1	30	30	Ohm	"Picnic Basket"	Sterling Silver	Food & Drink
18	1	I	1	22.2	37	Novo	"Corn on the Cob"	Sterling Silver	Food & Drink
18	1	J	2	21.6	36	Carlo Biagi	Honey Barrel	Sterling Silver	Food & Drink
18	2	A	1	21.6	36	Carlo Biagi	Candy in a Wrapper	Sterling Silver	Food & Drink
18	2	B	1	21.6	36	Halia	"Gingerbread Man"	Sterling Silver	Food & Drink
18	2	C	1	40	40	Ohm	"Sushi Box"	Sterling Silver	Food & Drink
18	2	D	*	*	*	*	Duplicate bead - DELETE		
18	2	E	1	21.6	36	Halia	"Fortune Cookie"	Sterling Silver	Food & Drink
18	2	F	2	21.6	36	Carlo Biagi	Chef Hat	Sterling Silver	Food & Drink
18	2	G	2	21.6	36	Halia	Chef Hat, "Bon Appetite"	Sterling Silver	Food & Drink
18	2	H	1	25.8	43	Zable	"I Love Sushi", with Multicolored Enamel	Sterling Silver & Enamel	Food & Drink, Enamel
18	2	I	1	25.8	43	Zable	Chinese Food Takeout Box, with Red Enamel	Sterling Silver & Enamel	Food & Drink, Enamel
18	2	J	1	25.8	43	Zable	Chili Pepper with Red and Green Enamel	Sterling Silver & Enamel	Food & Drink, Enamel
18	3	A	1	55	55	Ohm	"Blackbird Pie" dangle	Sterling Silver	Food & Drink
18	3	B	1	24	40	Moress	Wedding Cake	Sterling Silver	Food & Drink
18	3	C	10	21.6	36	Carlo Biagi	Wedding Cake	Sterling Silver	Food & Drink
18	3	D	2	21.6	36	Carlo Biagi	Ice Cream Cone	Sterling Silver	Food & Drink
18	3	E	1	21.6	36	Halia	"Ice Cream Cone"	Sterling Silver	Food & Drink
18	3	F	1	22.2	37	Novo	"Ice Cream Cone"	Sterling Silver	Food & Drink
18	3	G	3	21.6	36	Zable	Ice Cream Sundae	Sterling Silver	Food & Drink
18	3	H	3	21.6	36	Reflections	"Hot Dog" with Multicolored Enamel	Sterling Silver & Enamel	Food & Drink, Enamel
18	3	I	1	21.6	36	Reflections	"French Fries"	Sterling Silver	Food & Drink
18	3	J	2	30	30	Ohm	"Take Out" Chinese Food	Sterling Silver	Food & Drink
18	4	A	1	21.6	36	Zable	Swiss Cheese	Sterling Silver	Food & Drink
18	4	B	1	30	30	Ohm	Cheeseburger, "Burger"	Sterling Silver	Food & Drink
18	4	C	1	21.6	36	Zable	"I Love Chocolate" Bar	Sterling Silver	Food & Drink
18	4	D	2	16.2	27	Zamba	Yellow Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	4	E	1	22.8	38	Zamba	Turtles	Sterling Silver	Nature, Animals
18	4	F	3	22.8	38	Zamba	Flower	Sterling Silver	Nature, Garden
18	4	G	2	22.8	38	Zamba	Band of Hearts	Sterling Silver	Love
18	4	H	2	22.8	38	Zamba	Dragonflies	Sterling Silver	Nature, Garden
18	4	I	3	26.4	44	Zamba	Butterfly with Pink Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	4	J	2	26.4	44	Zamba	Dragonfly with Irridescent Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	A	2	26.4	44	Zamba	Butterfly with Pink Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	B	4	26.4	44	Zamba	Decorative with Irredescent Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	C	3	26.4	44	Zamba	Band of Irridscent Dichroic Glass Balls	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	D	1	26.4	44	Zamba	Frog with Yellow Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	E	1	21.6	36	Zamba	Paw Print in Teal Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	F	1	21.6	36	Zamba	Paw Print in Blue Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	G	1	21.6	36	Zamba	Paw Print in Rainbow Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	H	1	21.6	36	Zamba	Paw Print in Orange Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	I	2	21.6	36	Zamba	Polar Bear and Moose in Rainbow Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
18	5	J	2	21.6	36	Zamba	Green Dichroic Glass Bead with Blue Checker Pattern Overlay	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	A	1	21.6	36	Zamba	Orange Dichroic Glass Bead with Orange Checker Pattern Overlay	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	B	2	21.6	36	Zamba	Small Orange Dichroic Glass Bead with Diagonal Stripes	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	C	2	21.6	36	Zamba	Small Blue Dichroic Glass Bead with Diagonal Stripes	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	D	1	21.6	36	Zamba	Wide Dark Green Dichroic Glass Bead with Diagonal Stripes	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	E	2	21.6	36	Zamba	Small Lime Green Dichroic Glass Bead with Diagonal Stripes	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	F	2	21.6	36	Zamba	Large Narrow Lime Green Dichroic Glass Bead with Diagonal Stripes	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	G	1	21.6	36	Zamba	Teal Dichroic Glass Bead with Green and Orange Striped Pattern Overlay	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	H	1	21.6	36	Zamba	Blue Dichroic Glass Bead with Green and Orange Striped Pattern Overlay	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	I	2	21.6	36	Zamba	Large Ball Rainbow Block Pattern Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
18	6	J	1	21.6	36	Zamba	Large Ball Pink Block Pattern Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	A	1	21.6	36	Zamba	Large Narrow Pink Block Pattern Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	B	1	21.6	36	Zamba	Lime Green Textured Swirl Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	C	1	21.6	36	Zamba	Orange Green Textured Swirl Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	D	1	21.6	36	Zamba	Small Dark Green Dichroic Glass Bead with Diagonal Stripes	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	E	1	21.6	36	Zamba	Large Narrow Blue Dichroic Glass Bead with Diagonal Stipes	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	F	2	21.6	36	Zamba	Teal Dichroic Glass Bead 	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	G	2	21.6	36	Zamba	Lime Green Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	H	2	21.6	36	Zamba	Rainbow Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	I	2	25.2	42	Zamba	Gold Leaf in Clear Dichroic Glass with Hint of Rainbow Color	Sterling Silver & Dichroic Glass	Dichroic Glass
18	7	J	3	25.2	42	Zamba	Gold Leaf in Clear Dichroic Glass with Hint of Orange Color	Sterling Silver & Dichroic Glass	Dichroic Glass
19	1	A	1	25.2	42	Zamba	Gold Leaf in Clear Dichroic Glass with Hint of Pink Color	Sterling Silver & Dichroic Glass	Dichroic Glass
19	1	B	2	25.2	42	Zamba	Gold Leaf in Clear Dichroic Glass with Hint of Teal Color	Sterling Silver & Dichroic Glass	Dichroic Glass
19	1	C	3	25.2	42	Zamba	Gold Leaf in Clear Dichroic Glass with Hint of Blue Color	Sterling Silver & Dichroic Glass	Dichroic Glass
19	1	D	3	25.2	42	Zamba	Gold Leaf in Teal Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
19	1	E	2	25.2	42	Zamba	Gold Leaf in Blue Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
19	1	F	2	25.2	42	Zamba	Gold Leaf in Rainbow Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
19	1	G	1	21.6	36	Zamba	Cube Shaped Dichroic Glass Bead with Orange Snowflakes	Sterling Silver & Dichroic Glass	Dichroic Glass,Seasonal, Christmas
19	1	H	1	21.6	36	Zamba	Cube Shaped Dichroic Glass Bead with Teal Snowflakes	Sterling Silver & Dichroic Glass	Dichroic Glass,Seasonal, Christmas
19	1	I	1	21.6	36	Zamba	Cube Shaped Dichroic Glass Bead with Lime Green Snowflakes	Sterling Silver & Dichroic Glass	Dichroic Glass,Seasonal, Christmas
19	1	J	3	21.6	36	Zamba	Lime Green Striped Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	2	A	1	21.6	36	Zamba	Wide Orange Dichroic Glass Bead with Diagonal Stripes	Sterling Silver & Dichroic Glass	Dichroic Glass
19	2	B	1	21.6	36	Zamba	Green and Red Striped Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	2	C	1	21.6	36	Zamba	Teal Dichroid Glass Bead with Multicolored Overlay	Sterling Silver & Dichroic Glass	Dichroic Glass
19	2	D	1	21.6	36	Zamba	Cube Shaped Dichroic Glass Bead with Lime Green Hearts	Sterling Silver & Dichroic Glass	Dichroic Glass, Love
19	2	E	1	21.6	36	Zamba	Cube Shaped Dichroic Glass Bead with Dark Green Hearts	Sterling Silver & Dichroic Glass	Dichroic Glass, Love
19	2	F	1	21.6	36	Zamba	Square Orange Dichroic Glass Bead with Multicolored Overlay	Sterling Silver & Dichroic Glass	Dichroic Glass
19	2	G	2	21.6	36	Zamba	Square Rainbow Dichroic Glass Bead with Rainbow Overlay	Sterling Silver & Dichroic Glass	Dichroic Glass
19	2	H	1	21.6	36	Zamba	Square Lime Green Dichroic Glass bead with Multicolored Overlay	Sterling Silver & Dichroic Glass	Dichroic Glass
19	2	I	1	21.6	36	Zamba	Wide Orange Dichroic Glass Bead 	Sterling Silver & Dichroic Glass	Dichroic Glass
19	2	J	2	21.6	36	Zamba	Dark Green Striped Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	A	1	21.6	36	Zamba	Wide Lime Green Striped Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	B	1	21.6	36	Zamba	Wide Multicolored Striped Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	C	2	21.6	36	Zamba	Wide Pink and Blue Striped Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	D	1	21.6	36	Zamba	Wide Lime Green Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	E	2	21.6	36	Zamba	Lime Green Cube Dichroic Glass Bead with Raised Black Polka Dots	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	F	1	21.6	36	Zamba	Orange Cube Dichroic Glass Bead with Raised Black Polka Dots	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	G	1	21.6	36	Zamba	Narrow Band of Bumps, Rainbow Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	H	1	21.6	36	Zamba	Narrow Band of Bumps, Orange Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	I	2	21.6	36	Zamba	Narrow Band of Bumps, Blue Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
19	3	J	2	21.6	36	Zamba	Narrow Band of Bumps, Dark Green Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
19	4	A	2	21.6	36	Zamba	Narrow Band of Bumps, Lime Green Dichroic Glass	Sterling Silver & Dichroic Glass	Dichroic Glass
19	4	B	1	21.6	36	Zamba	Rainbow Striped Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	4	C	1	21.6	36	Zamba	Blue Striped Dichroic Glass Bead	Sterling Silver & Dichroic Glass	Dichroic Glass
19	4	D	1	21.6	36	Zamba	Dichroic Glass Bead with Rainbow Dragonflies	Sterling Silver & Dichroic Glass	Dichroic Glass,Nature, Garden
19	4	E	1	21.6	36	Zamba	Dichroic Glass Bead with Dark Green Dragonflies	Sterling Silver & Dichroic Glass	Dichroic Glass,Nature, Garden
19	4	F	1	21.6	36	Zamba	Dichroic Glass Bead with Teal Hearts	Sterling Silver & Dichroic Glass	Dichroic Glass, Love
19	4	G	1	21.6	36	Zamba	Dichroic Glass Cube with Lime Green Dragonflies	Sterling Silver & Dichroic Glass	Dichroic Glass,Nature, Garden
19	4	H	1	21.6	36	Zamba	Dichroic Glass Cube with Orange Dragonflies	Sterling Silver & Dichroic Glass	Dichroic Glass,Nature, Garden
19	4	I	1	21.6	36	Zamba	Dichroic Glass Cube with Rainbow Dragonflies	Sterling Silver & Dichroic Glass	Dichroic Glass,Nature, Garden
19	4	J	1	21.6	36	Zamba	Dichroic Glass Cube with Dark Green Dragonflies	Sterling Silver & Dichroic Glass	Dichroic Glass,Nature, Garden
